States,ItemLabels,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20
KEBBI,Rice local sold loose / 1Kg,129.61823,145.795,150.13023,167.40685,167.07246,202.92834,215.58727,247.27673,199.1298731,202.89247,272.91168,221.5005,227.88786,243.25981,240.91245,243.72119,250.7067,256.63217,255.70285,247.3719,235.45404,230.30043,202.31923,186.69406,193.35603,202.57085,226.74875,232.3216,220.57797,219.50516,223.86443,230.9521,215.85701,222.1367375,226.7319,289.15103,289.15103,254.9398,269.1042,282.63013,260.2,202.63013,244.49867,265.17,295.17322,331.9477778,311.1908395,306.9158698,306.3546872,316.3317501,360.9979296,352.2988506
KEBBI,"Rice,imported high quality sold loose / 1Kg",208.03625,198.044,220.24051,244.22034,261.17065,270.454,304.33,283.26132,305.2822014,305.21838,328.76215,325.7659,332.835,359.90314,360.64972,320.24634,325.08466,324.32233,322.58917,336.88666,326.84402,325.44827,325.44827,291.3264,305.5298,310.56406,308.623,291.94934,299.32556,311.44757,290.7141,284.8911,289.86014,297.7220737,304.63785,299.68027,299.68027,301.21286,300.99924,273.17676,309.5425,333.17676,359.54037,380.88,381.34076,340.709,345.8595938,331.9002348,338.6638443,325.4907578,326.3162921,388.5785885
KEBBI,Sweet potato,,,,,,,,,,,,,95.98929,96.50733,95.89,96.44666,97.08281,99.55,92.245,97.205,95.53613,81,98.995,153.3424,132.56967,146.88469,129.07794,129.36092,150.15741,155.9854,159.79167,163.02664,149.60358,161.1135976,164.35425,125.64747,146.83795,129.33311,125.0665,136.26732,140.16133,136.26732,144.60066,189.6,194.22198,150.9318182,181.9113757,206.6080055,147.1428571,209.5732839,261.91829,260.5413105
KEBBI,Tilapia fish (epiya) fresh,,,,,,,,,,,,,711.31335,718.5,719.815,719.7161,717.15735,724.655,732.34,728.545,719.16614,582.63306,634.2857,598.16016,660.5228,670.57825,674.026,548.6085,609.18365,651.24225,703.3333,735.06494,735.98804,651.242236,638.3282,642.75726,624.1558,568.4524,556.369,550.79364,555.79333,550.79364,545.79364,564.48,548.00867,467.46,534.8039216,554.5,565.0793651,622.0779221,612.987013,633.9285714
KEBBI,Titus:frozen,,,,,,,,,,,,,683.65,684.785,693.33,696.665,694.89343,696.67,693.33,692,670,680,650,500,680,725.8,750,720,775,750,750,760,732.2727,800,800,806.6667,866.6667,900,902.2222,950,895,850,850,870.45,833.3333,861.26,875,877.0921617,898.0099,840.9090909,870,920
KEBBI,Tomato / 1Kg,142.5303,173.469,112.73643,178.52539,160,138.77571,224.159,232.09778,287.9947008,201.433,171.56854,159.40015,211.32,190.7295,195.4933,291.74603,300.69473,316.62732,312.4074,338.52,283.25397,240.90637,235.71428,234.43204,265.35883,260.13287,259.724,230.1282,241.79488,256.81967,220.1923,236.28206,275.06104,266.5023011,335.9104,229.56349,259.7497,250.31502,224.5238,261.93817,220.54375,200.42513,178.18819,206.55,203.0403,206.061,253.8095238,280,230.3552116,308.3333333,359.5918367,377.0833333
KEBBI,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,503.79,500,544.44,578.51,562.06,566.67,553,586.22,483.6,567.52,477.77832,459.0476,452.22223,465.18518,446.66666,442.96295,440,443.33334,450,434.07407,433.33334,443.3333333,440,436.36365,436.36365,433.9394,452.30768,424.7619,411.43,424.7619,411.42856,449.23,449.23077,475.00125,444.4444444,433.3333333,462.2222222,476.4444444,475.2941176,483.3333333
KEBBI,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,577.69,540,507.5,531.25,530.82,546.67,540,550,555.04,547.49,566.6667,575,575,566.6667,575,550,600,585,605,625,650,675,650,666.6667,676.6667,683.3333,663.3333,666.6667,676.6667,666.6667,616.6667,590,600,675,666.6666667,650,652.03,675,675,680
KEBBI,Yam tuber / 1Kg,185.68373,130.80643,159.78528,188.41624,186.269,204.50333,237.05,278.68845,223.6591151,227.74023,265.8025,224.83429,228.21333,230.48976,223.1522,226.2896,252.72429,263.0436,258.8248,316.96692,246.32152,215.48816,210.68333,285.33054,255.05524,245.61664,237.80115,263.34915,311.65878,328.07904,303.33334,336.7475,307.06287,283.0790526,293.37457,282.30646,276.93823,265.1594,252.73325,203.65549,189.65666,153.65549,203.65549,233.92,253.92535,205.091,283.7558453,263.707483,206.8654667,208.5081585,210.3030303,240.9623016
KOGI,Agric eggs medium size / 1 Dozen,328.25,327.25,410.25,443,388,403.5,407.22223,390.83334,417.2619048,500.806,479,443.75,445.53,474.66666,558.3333,529.5,538.9474,548.6667,510,501,498.66666,529.2857,534.7059,538.1818,418.41177,580,505.5,593.5,584.6667,580,515,530,469.33334,502.8571429,502.22223,500.375,503.75,488,467.5,392.5,432.30768,497.25,470,497.69,491.25,469.2857143,488.5714286,507.8947368,512.1052632,505.2631579,515.4166667,515.4166667
KOGI,Agric eggs(medium size price of one) / 1 Piece,28.75,30,33.833332,33.75,35.357143,35.857143,36.38889,35,40,43.599216,40,42,52.29,52,50.25,47.272728,45.526318,46.153847,45,48,46,46.153847,45.2,46.53846,40,46.666668,45,47.272728,46,45.666668,48.235294,48.125,42.941177,46.42857143,46.666668,45.235294,45,42.363636,42.692307,40.625,42.923077,40,40.333332,47.14,47.142857,46,42.71428571,43,43,43,44,44
KOGI,"Beans brown,sold loose / 1Kg",262.3075,281.4025,276.5225,270.99167,272.17416,299.94168,300.2609,300.54874,304.605,317.90616,321.11084,328.14667,316.87,421.57126,479.2033,457.7268,480.32,499.64127,448.7634,510.2378,530.4208,510,485.86154,452.7381,434.6634,474.69052,503.1934,491.96445,503.42078,547.99835,489.82486,448.1852,457.47284,462.6530612,474.0476,449.82486,461.011,438.6842,409.33014,428.0357,398.688,305.5039,283.99014,309.93,353.80435,330.05,359.2059372,331.177517,325.7456548,329.1341991,287.2807018,287.2807018
KOGI,Beans:white black eye. sold loose / 1Kg,253.11833,257.9565,252.2075,250.795,247.44586,283.78458,262.73737,264.02716,292.5578333,312.28683,312.37366,317.31543,312.64,377.18567,376.12796,354.8609,360.56,395.2101,371.68228,431.09,443.12546,414.6261,414.6261,413.5726,355.98212,423.53036,476.03305,428.91904,443.12546,491.52777,375.63998,371.69598,389.55893,372.7644904,327.28534,319.54373,326.6054,331.23987,309.748,315.25073,307.8857,236.99771,209.40762,225.88,290.47406,301.4266667,350.492716,348.9139142,345.0529852,347.1386588,329.2460317,329.2460317
KOGI,Beef Bone in / 1Kg,776.19,725,804.1675,1013.1,978.29,950,1013.332,983.3333,1233.333333,1003.9184,1053.0312,1126.785,1103.09,1026.39,1060,1052.0834,1140,1191.8767,1345.3704,1537.5,1403.4862,1333.3334,1296.4556,1233.3334,1150,1167.6136,1200,1150,1200,1275,1133.3334,1150,1214.4928,1140,1207.5,1166.6666,1200,1200,1188,1196.0869,1173.3334,1129.0514,1130,1150,1108,1100,1092.266824,1102.222222,1108.148148,1125,1097.293233,1097.293233
KOGI,"Beef,boneless / 1Kg",1033.3334,1172.4688,1000,1215.4166,1058.3334,1087.5,1025,1081.5145,1347.46,1360.4973,1002.74536,1215.28,1348.87,1300,1411.1111,1399.3041,1423.0769,1432.7931,1234.7545,1346.875,1376.6179,1430.303,1343.6428,1279.1305,1300,1177.9221,1278.395,1262.888,1341.1111,1366.6666,1407.2227,1395,1355.5555,1210.416667,1225,1226.463,1207.5,1160,1178.5714,1178.093,1140,1122.2222,1120,1133.33,1200,1259.452222,1250,1256.719368,1226.923077,1207.55102,1266.666667,1266.666667
KOGI,Bread sliced 500g / 1 loaf,262.5,241.66667,315,289.16666,276.25,281.25,300,285,285.969,313.5734,332.57574,333.33334,327.84,375,358.75,323.5,321.7647,343.33334,350,321.875,342.85715,326.92307,325.3846,318.75,325,350,328.18182,328.5,342.85715,330,340,335,357.85715,331.8181818,355,320,344.44446,329.16666,305.7143,305,295.45456,331.81818,300.81818,323.63,342.30768,323.0769231,340.9090909,350,353.5714286,339.1666667,345,345
KOGI,Bread unsliced 500g / 1 loaf,251.5,290,250,236.66667,240.71428,260,300,242.85715,243.6828571,256.5327,318.63635,287.5,255.9,345.83334,343.33334,358.57144,353.33334,363.33334,358.33334,328.125,330,301.53845,293.84616,288.75,300,314.2857,298.69565,285.7143,300,301.81818,300,289.2857,303.57144,291.8181818,332.14285,300,300,304.16666,305.3846,303.0909,327.27274,305,300.13333,284.54,295.83334,304.5454545,300,312.5,311.5384615,312.5,290.9090909,290.9090909
KOGI,Broken Rice (Ofada) / 1Kg,280.69,281.64435,282.60193,283.56277,284.5269,285.4943,286.46497,287.43896,288.4162422,273.69693,274.6275,275.56122,268.8,280.24,306.99,310,380.55,385.275,382.9125,381.34915,381.6161,381.6161,381.6161,381,393.2534,385,369.75928,370.05508,374.93814,378.4911,378.4911,379.96164,379.7356,372.01584,378.8685,380.02,378.3313,367.69232,357.27274,358.26,345.25,351.03,350,350,351.02,356.02,428.3018868,450.3018868,452.03,430.7692308,391.6666667,391.6666667
KOGI,Catfish (obokun) fresh,,,,,,,,,,,,,752.06,753.09,754.12,755.15,756.18,757.21,758.24,759.27,750.918,748.3333,775,774.24243,807.1429,902,773.7995,859.7222,880,913,916.6667,1016.6667,1113.8212,1055.555556,1150,1005,1040,1000.09,973.73737,900,918.055,941.3043,900,870,866.6667,872.22,791.6666667,836.6666667,840,866.7929293,921.4285714,921.4285714
KOGI,Catfish :dried,,,,,,,,,,,,,1707.48,2003.335,2006,2003.335,1850.0078,1729.17,1781.25,1759.27,1739.9181,1783.3334,1625,1532.8042,1620.4481,1650,1731.8182,1772.5109,1685,1680,1548.0769,1550.1482,1562.7778,1400,1395.4546,1548.0769,1566.6666,1544.4445,1522.5641,1551.2821,1557.1512,1520,1500.2307,1525,1475.641,1448.716667,1515.163399,1507.692308,1479.615385,1507.222222,1575,1575
KOGI,Catfish Smoked,,,,,,,,,,,,,1654.3125,1688.175,1722.0375,1541.9225,1708.3826,1500,1400,1306.88,1292.5043,1288.8889,1260,1250,1235,1238.8889,1200,1241.9254,1270,1236.9608,1255.5555,1260.6666,1256.4161,1200.03,1245.4835,1320.12,1286.3904,1350,1320.7937,1391.27,1377.7766,1379.1666,1352.381,1306.0693,1326.28,1364.443333,1267.672414,1250,1281.410256,1266.36089,1292.857143,1292.857143
KOGI,Chicken Feet / 1Kg,558.99,560.89056,500,501.7,503.4058,505.11737,506.83475,600,800,877.038,880.0199,883.012,856,1000,960.14,900,1000,1100,1050,1002.1,1000,1100,1000,1000.3333,950,985.24,1002.4732,900,1066.6666,1150,1005.8917,1000,1050,1000.352842,1000,952.01,1050,912.3,911.579,970.32,909.09,841.03,798,805.33,784.03,752.99,809.0711427,850,800.215,800.6151075,855,855
KOGI,Chicken Wings / 1Kg,600.15,600,600,601.36,602.7246,900,900,925,900,927.8363,950.23,945.99,959.83,1100,1000,1077.7778,1066.6666,1150,1108.3334,1000,1050,1005,1000,1000,1100,980,1043.4982,1046.6666,1100,1100,1100,1100,1125,1000,1200,1100.01,1081.4796,945.12,922.369,969.12,922.73,899.12,870.3,900,875.36,845.37,800,825,750,750,798.8571429,798.8571429
KOGI,Dried Fish Sardine,,,,,,,,,,,,,1228.51,1233.33,1287.5,1245.835,1240.5476,1250,1269.23,1257.91,1250,1240.7407,1013.075,1000,1200,1043.6364,1165.909,1141.6666,1215,1229.1666,1264.1803,1285.7142,1207.5,1271.428571,1275,1320.66,1216.0823,1196.349,1200.91,1295.12,1337.5,1326.023,1300.259,1268.0897,1300,1350,1281.666667,1300,1341.666667,1307.777778,1331.666667,1331.666667
KOGI,Evaporated tinned milk carnation 170g / 1 unit,120,120,120.34,120,125,122.5,127.14286,130,130,135.666,135,120,128.43,130,156.66667,164,162,170,190,190,189.5,183.33333,183.33333,180,186.66667,178.57143,150,164,182.5,180,186.66667,180,196,165,153.33333,156.66667,172.68454,188.32,180,153.33333,175,170,171.02,150,152.03,159.01,180,150,150.92,168.75,200,200
KOGI,"Evaporated tinned milk(peak), 170g / 1 unit",140.75,149.5,146.5,147.5,146.85715,143.85715,143.33333,145,148.75,168.21835,159.83333,165.75,179.44,167.08333,191.53847,198,195,189.66667,210,204,205.625,201.93333,201.93333,199.71428,194.66667,200,194.73685,191,203.125,195.71428,193.33333,201.42857,208.23529,195.7142857,201.11111,193.33333,205,189.45,191,187.77777,190,180,179.16667,191.66,196,183.0769231,192,198.9473684,191.7647059,198.8888889,200,200
KOGI,Frozen chicken / 1 unit,1500,1550,1533.3334,1550,1600,1600,1733.3334,1541.6666,1600,1569.3075,1600,1700,1796.39,2350,2375,2510,2325,2400,2000,1800,1825,1846.6666,2018.75,2000.55,2000,2000,1980,2090,2100,2214.2856,2133.3333,2076.6667,2150,2175,2300,2500,2240,2300,2288.8943,2300,2350,2412.8572,2450,2485,2500,2525,2558.571429,2571.428571,2495.555556,2450,2433.333333,2433.333333
KOGI,"Gari white,sold loose / 1Kg",165.8985,164.4905,166.568,169.14667,165.47829,178.58728,192.00667,178.89983,188.5352381,196.32867,220.09584,229.1315,219.41,271.14725,313.38342,309.23898,320.14,352.8977,383.3058,422.12445,422.41992,415.35,387.82,377.23624,366.824,355,352.06024,325.19708,313.60983,343.4989,334.57803,381.0059,312.97214,297.7905526,270.05954,224.46037,255.94629,269.0603,247.9752,191.45729,180.17357,142.66408,142.13039,181.26,179.81061,186.4057143,204.9206002,219.1725071,217.9100841,205.2979532,197.7032227,197.7032227
KOGI,"Gari yellow,sold loose / 1Kg",222.37709,222.6675,223.57233,227.915,233.684,235.139,248.51236,245.91, ,250.06493,251.421,254.825,238.38,308.021,392.49185,347.63605,352.98,362.09128,377.57016,371.12445,371.38422,369.1075,327.475,323.67456,311,300,280.99905,339.26056,400.3533,402.19547,400.33487,395.96686,401.0971,356.4665463,282.2692,231.33488,237.96828,254.2507,240.01,223.39577,208.33144,154.2687,154.61018,208.96,203.65115,208.915,224.9368687,249.117468,226.718495,228.6194678,194.8798132,194.8798132
KOGI,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,487.1,500,500,497.04,490,466.67,486.22,500,472.25,467.37,467.37,466.66666,502.5238,500,664.44446,621.3333,711.1111,696.2963,701.6667,686.6667,704.7407,606.6666667,666.6667,516.6667,524.44446,502.38095,500.3,498.37,458.332,413.33334,408.8889,446.66,455.55554,470,492,469.2307692,458.8888889,466.6666667,440,440
KOGI,Iced Sardine,,,,,,,,,,,,,722.5,729.7,726.67,728.37,729.61633,729.67,730.23,728.2092,710,750.4603,725,717.619,850,900,1152.381,1174.0741,1250,1208.3334,1177.3124,1150,1183.3334,1026.969697,1066.6666,1000.08,1175,950,945.3,950.03,900.05,899.05,875.21,900,876.6667,900,1013.333333,1020,1013.333333,1015.555556,1041.666667,1041.666667
KOGI,Irish potato,,,,,,,,,,,,,161.95,162.165,165.43,166.25333,167.08734,168.01,168.89,167.91,155.91273,134.07408,142.05,142.22223,164.44444,214.90384,220.98215,224.91182,212.07288,238.75,235.41667,235,239.77272,213.262881,271.97348,264.9313,241.66667,234.44444,220,250,218.75,223.71504,203.16,182.85,177.77777,218.75,313.2996633,319.7368421,268.030303,247.2222222,300.6313131,300.6313131
KOGI,Mackerel : frozen,,,,,,,,,,,,,748.6667,756.3333,764,771.6667,857.3029,856,854.6971,853.3941,844.0068,867.3333,733.3333,726.1111,758.2143,611.7857,695.4545,779.1048,837.5,832.2311,748.5931,802.5,792.7027,800,800,858.3333,823.4403,819.02,841.6667,875,849.9975,812.5,812.3,850,900,961.725,980,1017.5,984.8214286,994.7795625,919.2307692,919.2307692
KOGI,Maize grain white sold loose,,,,,,,,,,,,,177.17,176.43,211,216.25,212.63,226.61,233.61,235.21,173.85,226.94,226.94,227.96263,217.15121,208,208.5812,216.94855,220.94107,212.25934,210.34976,215.2049,218.69073,199.6863553,179.19461,176.96881,154.36037,149.16484,139.7029,132.54163,138.225,106.58321,99.264275,95.91,125.64863,133.45,153.9594575,173.1405859,160.4194191,161.837519,125.7756133,125.7756133
KOGI,Maize grain yellow sold loose,,,,,,,,,,,,,187.45,201.35,223.31,216.22,220.37,217.5,225.05,224.97,194.8,217.82,217.82,200.16685,207.87932,211,186.5299,221.12198,228.18588,235.05035,233.55424,218.81572,258.103,256.2087912,170.87105,155.60298,170.5924,177.6965,151.93474,146.12245,141.185,103.759155,102.93027,105.02,114.43513,126.0257143,175.7941277,178.7585835,162.6696349,168.7434456,126.3939764,126.3939764
KOGI,Mudfish (aro) fresh / 1Kg,660.4175,686.665,688.99963,689.6,739.7725,733.335,729.16876,783.33,803.57,982.5469,933.33,925,935.6,936.36,951.1111,923.8889,1012.5,1144.4445,1083.3334,1014.6262,1016.17377,1083.3334,1100,1086.6666,1088.8889,1010.8333,1041.0764,1066.3596,1069.4445,1100,1225,1150,1105.5555,1150,1250,1015.9091,1103.7561,937.5,900.7071,910,876.95667,850,800,825,800,837.5,923.3636364,965.4545455,901.038961,883.427673,900,900
KOGI,Mudfish : dried / 1Kg,1654.4991,1800,1806.12,1807.37,1849.265,2270.8333,1858.3334,1863.6317,2231.38,2396.553,1738.8883,1850,1741.39,2128.57,2203.6365,2535.0168,2523.726,2620.8503,2572.288,2583.335,2585.1433,2591.0256,2492.35,2474.6914,2639.4558,2443.7134,2129.4119,1985.3776,1868.414,1950,2007.738,1977.7778,2107.1428,1802.564103,1643.75,1788.6904,1612.1852,1600,1581.6584,1440.4762,1457.5516,1407.1428,1402.2222,1450,1475,1451.875,1508.888889,1537.5,1502.59,1470.349206,1505,1505
KOGI,Onion bulb / 1Kg,233.21124,235.44083,234.255,268.615,265.3375,272.5,270.03625,296,280.0428571,299.61462,280.287,281.431,281.34,318.7825,309.2885,290.5548,302.29187,323.43973,321.59784,341.667,345.38095,347.22986,302.80527,300.02014,306.45834,277.96576,277.9332,186.64297,206.09525,256.00494,260.8492,307.0746,312.8639,245.1313686,279.86414,213.97578,228.63248,210.73824,204,266.5687,223.2475,270.5803,239.84805,240.94,228.42671,226.5581818,261.329147,284.0188383,211.1023123,235.9435626,238.9058957,238.9058957
KOGI,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,435.27,471.11,507.78,497.24,505.19,517.89,529.64,542.96,470.35,518.66,518.66,517.5,509.5,523.5088,539.3939,550.30304,606.6667,558.2222,518.6667,494.16666,506.86273,514.9019608,492.94116,429.2,445.16666,393.33334,373.33334,383.33334,406.06183,429.77777,426.66666,454.16,549.69696,602.2225,575,556.6666667,577.7777778,555.3333333,526.6666667,526.6666667
KOGI,Plantain(ripe),,,,,,,,,,,,,224.38,255.79,230.99,251.49,280.11,284.58,262.53,305,223.26,285,264.66876,252.28653,271,269.33875,338.8861,271.0446,282.66666,315.27777,324.03564,352.44897,358.15475,297.4642857,194.19493,185.84729,185.88889,176.06023,199.375,201.43468,240.08636,241.66667,205.291,249.35,210.98766,156.339,219.2800789,226.5,221.5967366,225.2439459,229.9498747,229.9498747
KOGI,Plantain(unripe),,,,,,,,,,,,,249.48,270,222.91,257.1,251.96,237.57,258.71,250,256.46,237.92,238.62222,226.33928,225.05319,228.04787,365.06662,257.598,250.56474,250.88652,288.6845,256.23807,267.3759,249.8167879,229.5671,203.63141,233.65787,249.45578,218.33333,210,195.48857,186.44688,204.69635,253.51,219.03293,174.01,209.9145299,224.2307692,208.4584198,224.7769198,287.004662,287.004662
KOGI,Rice Medium Grained / 1Kg,212.78,213.50345,214.22937,214.95775,215.6886,216.42194,217.15778,217.89612,218.636959,222.23705,225.89066,233.54648,249.93,250.66,248.56,250,268.66,259.33,263.995,269.22418,269.41263,269.41263,269.41263,269,267,267,264.1479,264.3592,265.16904,265.53232,265.53232,266.85303,267.07416,256.891,265.9341,265.12366,265.03796,263.147,260.25,259.852,260.31,259.02,262.45,262.8632,278.31,315,304.7619048,338.9880952,316.4285714,317.2473046,358.3108715,358.3108715
KOGI,Rice agric sold loose / 1Kg,220.695,246.07,232.015,266.67,254.165,267.99167,343.89,352.83,247.06,374.2433,350.5975,352.46954,355.93,360.11,422.7534,384.16666,420.03204,453.17725,449.2348,471.48,451.42856,429.9371,413.53333,401,413.7881,461.5903,475.4717,501.6463,521.4286,609.0476,608.4595,613.0382,569.2308,523.4681,488.45947,473.5538,506.03775,403.57144,396.2143,395.81793,375,330.18573,300.5,320,312.01465,315.7,380.7653454,354.2872614,346.1475614,333.9526648,292.0994377,292.0994377
KOGI,Rice local sold loose / 1Kg,165.70708,175.108,244.0295,205.26625,223.81786,274.08386,309.47632,306.5495,320.6385714,291.88354,337.99066,337.91876,268.89,365.65326,354.4158,306.87564,421.3707,421.8371,421.6039,413.205,413.49423,396.3404,372.0842,367.9179,328.75244,329.78467,354.73703,368.0691,338.75586,352.33203,313.2099,297.10287,302.41382,302.4485732,288.41742,286.32,303.97183,291.03003,268.91968,239.29361,214.95929,259.98532,273.15652,309.79,303.655,281.08,265.1296231,260.5,269.89,267.12,255,255
KOGI,"Rice,imported high quality sold loose / 1Kg",245.15459,260.92825,249.053,324.86,322.92,376.06516,395.98126,417.921,377.29875,378.9815,415.0625,450,469.74,488.37967,498.59473,398.05844,426.57114,461.56897,444.07007,455.105,456.52658,426.94153,416.6,413.74612,421.36072,450.11,518.78174,540.786,529.6377,519.0725,536.05225,500.6841,513.7955,522.3717949,555.564,443.82602,458.40942,448.7416,428.57065,446.50293,453.4243,406.9368,403.30127,414.42,403.40186,401.415,478.9872199,500.736866,499.6989166,492.8484214,502.5793651,502.5793651
KOGI,Sweet potato,,,,,,,,,,,,,95.42,95.255,93.53,93.16333,93.52591,98.34,95.375,98.22,97.9335,85,83.47857,82.74694,115.583336,143.70508,146.65627,149.15913,167.1889,169.58333,195.31955,198.79797,205.51471,197.3863636,189.31879,170.29292,150.40404,156.25,141.36905,155.18112,127.865,144.02574,148.14407,122.22,125.78503,127.7,189.6794872,178.125,162.8445513,170.4835526,168.2499599,168.2499599
KOGI,Tilapia fish (epiya) fresh,,,,,,,,,,,,,684.83,687.27,688.335,689.8567,690.9274,695,710,706.33,705,785,785,783.3333,887.5,925,850.5315,880.5797,903.3333,933.3333,1000,1100,1140.7407,1070,873.6842,800,941.7201,875,867.3333,889.249,877.78,800,766.01,804.85,812.58,740,745.4545455,775,750,760,819.2105263,819.2105263
